category,system,instruction,context,question,response
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali school ma siksha ko gunasta kasari sudhar garna sakincha?,"Digital sikai, sikshyak talim, ra vidyarthi ko aacharak ramro banaera siksha ko gunasta sudhar garna sakincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali dharmik parva ma ghoomphir ko pratha ko bare ma lekhnu.,"Nepali dharmik parva ma ghoomphir, jasto ki Muktinath ya Pashupatinath jane pratha, aadhyatmik shuddhiko nimti mahattwapurna chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali bal geet ko ek udaharan dinu.,"Bal geet ko udaharan ho: 'Machha Marna Jaaula, Boksi Bhyaguto Laaula.'"
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ma prayog hune upayogi jadibuti ko naam lekhnu.,"Yarsa Gumba, Satuwa, Chiraito, ra Bojho Nepal ma upayogi jadibuti hun."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok bhasha ma ek prashiddha kahani ko naam lekhnu.,Nepali lok bhasha ma 'Bhedako oon Jasto' ek prashiddha kahani ho.
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ma manaiyeko ek prasiddha Nach ko naam ra usko mahatwa lekhnu.,"Lakhe Nach Kathmandu ma prasiddha ho, jun Indra Jatra ko samay ma manaiincha. Yo nach le rakshya ra shakti ko pratik darshauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali khetima bali kasari lagaincha?,"Nepali khetima bali lageko manchheharu ko mehnat, halo-joti, ra paani ko prayog bata sambhab huncha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parva ma kukur ko puja kasari garincha?,"Tihar ma Kukur Tihar manaiincha, jas ma kukur ko maala lagai, tika garera, ra mitho khana khuwaera puja garincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali shiksha pranali ma e-learning ko bhumika bare lekhnu.,"E-learning le Nepali shiksha pranali ma digitization garna sahayog garcha, vidyarthilai anyako biswako gyan samman garna samartha banauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok geet le samudaya ma kasto prabhav pareko chha?,"Nepali lok geet le samudaya ma ekata, sanskritik gyan, ra manoranjan pradan gareko chha. Yo pariwaar ra samudaya ekikaran ko madhyam ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma mitho chhaad (sweets) ko mahatwa bare lekhnu.,"Mithai jasto ki laddu, peda, ra sel roti Nepali parva ma sambandha mazboot banaucha ra asirbad ko pratik ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gaun ma basne manchhe ko jeevan shaili bare lekhnu.,"Nepali gaun ma basne manchhe simple jeevan jeeunchhan, krishi garna, chara palna ra samajik sambandha mazboot banai baschhan."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himal chhetra ma basne janajati ko ek udaharan ra unko parampara lekhnu.,"Sherpa janajati Himal chhetra ma baschha. Unko parampara ma Buddha dharma, chhorten banaune ra himal charne sanskriti sammalit chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali bhasha ko samrakshan kasari garna sakincha?,"Nepali bhasha ko samrakshan ko lagi shiksha ma prayog, lok geet ko sanrakshan, ra digital content ma Nepali prayog badhauna parcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himalay ma paryatan le kasari arthik sudhar lyauchha?,"Nepali Himalay ma paryatan le hotel, guide, ra yatra sambandhi karyalaya ko rojgariko awasar badhaune kaam garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samajik ekta badhauna ke garnu parcha?,"Nepali samajik ekta ko lagi sabai jat ra dharma lai sammana garna, samajik karyakram badhauna, ra vyakti ma sambandha majbooti banauna parcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali rastra ko ek mahatwapurna samjhauta bare lekhnu.,"Sugauli Sandhi ek mahatwapurna samjhauta ho, jasma Nepal le afno thulo bhagko bhubhag bitnu parcha thiyo."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika ma shiksha ko mahatwa bare lekhnu.,"Nepali balbalika ko lagi shiksha jindagi ko mul aadhar ho, junle gyan, sanskar, ra self-dependency sikhauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gaunghar ma prashiddha khel ko naam dinu.,"Chungi, Dandi Biyo, ra Kabbadi Nepali gaunghar ma prashiddha khel haru hun."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali prashiddha taal haru ma ke garna sakincha?,"Fewa Taal ma boat ride garna, Rara Taal ma paryatan garna, ra Tilicho Taal ko himal drishya herna sakincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ko praachin itihaas ko ek udaharan lekhnu.,"Praachin Nepal ma Lichchhavi kal ma Mandir nirmaan, dharmik punarjagaran ra shilalekh ko samriddhi thiyo."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali jagat ma prasiddha ek jana khiladi ko naam ra unko yogdan lekhnu.,"Sandeep Lamichhane Nepali cricket team ka prasiddha khiladi hun, junle Nepal lai antarashtriya cricket ma prashiddhi dilaye."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali paryatan kshetra ma aaja kalako chunauti bare lekhnu.,"Nepali paryatan kshetra ma jalanjot, prachuran sambhawana ko abhav, ra covid-19 le prabhavit gareko chunauti chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok geet le sanskriti ko bare ma k ke prastut garcha?,"Nepali lok geet le hami ko samajik sanskriti, prem, pariwaar ko sambandha ra itihaas lai prastut garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali paryatan ko bikash kasari garna sakincha?,"Nepali paryatan bikash ko lagi naya sadak banaune, hotel ko suvidha badhaune, ra antarashtriya campaign suru garna parcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali thulo mandir haru ko naam ra thau lekhnu.,"Pashupatinath Mandir (Kathmandu), Muktinath Mandir (Mustang), Manakamana Mandir (Gorkha), ra Janaki Mandir (Janakpur) thulo mandir haru hun."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parva haru ma najikai puraiyekopari kin asirbad linu parcha?,Nepali parva haru ma najikai puraiyekopari asirbad liyera manawik sambandha mazboot banaucha ra paramparagat sanskar ko samman huncha.
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali janajati haru ko paramparagat geet haru ko udaharan lekhnu.,"Gurung haru ko Rodhi geet, Magar haru ko Sorathi geet, ra Tamang haru ko Tamang Selo prasiddha geet haru hun."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ma sanrakshan garna parne ek jaibik bibidhata ko udaharan lekhnu.,"Nepal ma Red Panda, Snow Leopard, ra Gharial sanrakshan garna parne jaibik bibidhata ka udaharan hun."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok geet ko pramukh bisay haru bare lekhnu.,"Nepali lok geet ma prem, prakriti, krishi, ra samajik sambandha ka bisayharu sambodhit huncha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ma barsha ritu ko mahattwa bare lekhnu.,"Barsha ritu Nepal ko krishi ko lagi atyanta mahatwapurna ho, kinabhane yo samay ma khetipati garna ramro huncha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali rajnitik paribartan ma ek pramukh ghatna ko udaharan dinu.,Nepali rajnitik paribartan ma 2007 sal ko Prajatantra ko sthapana ek pramukh ghatna ho.
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himal ma padhne yaatra ko laagi tayari kasari garincha?,"Nepali Himal ko yaatra ma ramro kapada, jadibuti, pahadi bato ko jankari, ra local guide ko sahayata liyera tayari garincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali bhasha ma ek ramailo katha ko naam ra tyo katha ko saar lekhnu.,"'Jhilmilko Sathi' ek ramailo katha ho, jasle mitrata ra sahayog ko mulya sikhauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika haru ma sikai kasari badhauna sakincha?,"Khel-kud ko madhyam, digital tools, ra prashnottar ko prayog bata Nepali balbalika ma sikai badhauna sakincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok sanskriti ko ek udaharan ra tyo sanskriti ko mahatwa lekhnu.,"Ghatu nach ek udaharan ho, jun lok sanskriti ma paramparagat naach ra geet ko samyojan garcha, ra sanskritik pehchaan banauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali krishi ma prayog hune ek modern technique ko bare lekhnu.,"Drip irrigation ek modern technique ho, junle paani ko durupyog roki khetipati ko utpadan badhaunchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali bal geet haru ko bisheshata lekhnu.,"Nepali bal geet haru sajilo bhasha ma hunchha, shikshya ra manoranjan ko samyojan garcha, ra sanskritik sandesh dincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gaun ma prayog hune ek aadhunik tool lekhnu.,"Power tiller Nepali gaun ma prayog hune ek aadhunik tool ho, junle khetipati ma samay ra shram ko bachat garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepal ma tibbat sangko byaapar kasari huncha?,"Nepal ma tibbat sang dukaan ko maal, jadibuti, ra pashmina jasta samagri ko byaapar pariwahan dwar garincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali jana ra samaj ma tika ko prayog bare lekhnu.,"Nepali jana ra samaj ma tika ko prayog shubha asirbad ko roop ma huncha, parva, puja, ra sanskar ma yo mahatwapurna chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himal ma prashiddha ek parvat ko naam lekhnu.,"Sagarmatha (Everest) Nepali Himal ma prashiddha parvat ho, jun biswako sabai bhanda uncha himal ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali shahar ma rahar ko karyakramharu ko udaharan lekhnu.,"Nepali shahar ma Food Festival, Craft Mela, ra Music Concert jasta rahar ka karyakramharu garincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali itihas ma ek prasiddha vyakti ra unko yogdan lekhnu.,"Prithvi Narayan Shah Nepali itihas ma prasiddha vyakti hun, junle Nepal ko ekikaran garna mahattwapurna bhumika khele."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samudaya ma samajik sadbhawana kasari badhauna sakincha?,"Samudaya karyakram, antar-dharma sammelan, ra sikshya madhyam bata samajik sadbhawana badhauna sakincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himal chhetra ko ek prasiddha taal ko naam ra usko visheshta lekhnu.,"Tilicho Taal Nepali Himal chhetra ko ek prasiddha taal ho, jun biswako sabai bhanda unchai ma avasthit taal ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali khetipati ko lagi manaiyeko ek parva ko naam ra usko mahatwa lekhnu.,"Asar 15 (Ropain Jatra) kisanharu ko parva ho, junle khetipati suru garne abasar ko rup ma manaiincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika lai sikshya ma sahayak huney ek digital tool ko naam ra usko prayog lekhnu.,"E-Paath Nepali balbalika ko lagi ek digital tool ho, junle sikshya materials lai interactive banaunchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parvatiya kshetra ma basne ek janajati ra unko jeevan shaili lekhnu.,"Gurung janajati Nepali parvatiya kshetra ma baschhan, unko jeevan shaili krishi, pashupalan, ra ghumi-ghumi karyarath basai ma adharit chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali dharmik sthalamadhye ek ko naam ra usko mahatwa lekhnu.,"Muktinath Mandir Nepali dharmik sthalamadhye ek ho, jun Hindu ra Buddhist dharma ka anuyayi ko lagi pavitra thau ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok git le Nepali sanskriti ma kasto yogdan dincha?,"Nepali lok git le sanskritik pehchaan pradan garcha, samajik sambandha badhaunchha, ra purano parampara lai samrakshan garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali khadya samskriti ko ek udaharan ra tyo dish ko mahatwa lekhnu.,"Dal Bhat Tarkari Nepali khadya samskriti ko ek mahatwapurna dish ho, jun dinbhar ko urja ko mukhya srot ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali thulo bhukampa ko ek udaharan ra tyo le prabhavit kshetra lekhnu.,"2015 ko Gorkha Bhukampa ek thulo bhukampa ho, junle Kathmandu, Sindhupalchok, ra Dolakha lai dherai prabhavit garayo."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok sanskriti ma sammilit ek prasiddha nach ra usko mahatwa lekhnu.,"Sakela Nach Rai janajati ko prasiddha lok sanskriti ho, jun parva ma sanskritik ekta ra khushi prakat garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parvat tatha himal ma hone ek adventure karyakram ra usko laabh lekhnu.,"Trekking Nepali parvat tatha himal ma prachalit ek adventure karyakram ho, junle paryatan ko bikas garna madad garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali nadi haru ko pramukh upayog lekhnu.,"Nepali nadi haru ko upayog jal bidyut utpadan, kheti ko sinchai, ra yatra pariwahan ma huncha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika haru ma pustak padne prabriti kasari badhauna sakincha?,"Library ko suruwat, bal katha pustak haru ko distribution, ra padhai prati utsah badhauna karyakram garda badhauna sakincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samudaya ma sammilit ek mahan karya ra tyo ko mahatwa lekhnu.,"Chhaya Center ko nirman Nepali samudaya ko ek mahan karya ho, jasle samudaya karyakram ra sanskritik pradarshan ko suvidha dincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali Himal ma ek prasiddha yatra ra tyo yatra ko anubhav lekhnu.,"Annapurna Base Camp Yatra prasiddha yatra ho, junle swargiya drishya, himal ko shitalta, ra adventure ko anubhav dincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samajik sadbhawana ka ek udaharan ra tyo le dine sandesh lekhnu.,"Dashain ek udaharan ho, junle sabai dharma, jat ra samajik pichhadiyaharulai ekatrit garne sandesh dincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali janata ma ramailo garnai mahan parva ko naam ra usko mahatwa lekhnu.,"Holi Nepali janata ko ramailo garnai parva ho, jun rang ra prem ko utsav ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali prashasan ko ek sudhar ra tyo ko prabhav lekhnu.,"E-Governance ko suruwat ek sudhar ho, jasle janata ko sewa prapti prakriya sajilo ra chhito banauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma ek dharmik uthsav ra usko visheshta lekhnu.,"Indra Jatra ek dharmik uthsav ho, jun Hindu ra Buddhist dharma ko sammelan ra samuhik utsav ko rup ma manaiincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika ma sikai ko lagi ramailo karyakram ra usko laabh lekhnu.,"Bal Diwas karyakram sikai ko lagi ramailo karyakram ho, junle balbalika ko creativity badhaune kaam garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samaj ma sabai bhanda prachin sanskritik drishya pradarshan karyakram ko naam lekhnu.,"Kumari Jatra Nepali samaj ko prachin sanskritik drishya pradarshan karyakram ho, junle jivan ko pavitrata ko pratik darshauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sahitya ko ek prasiddha lekhan ra usko lekhak ko naam lekhnu.,"Muna Madan Bhanu Bhakta Acharya ko prasiddha lekhan ho, jun Nepali sahitya ko amar karya ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali shikshya pranali ko ek sudhar ra tyo sudhar ko prabhav lekhnu.,"CBT (Competency-Based Curriculum) sudhar ho, jasle bidyarthiko gyan badhaune practical approach ko prayog garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma ek paramparagat bhawan ko naam ra usko mahatwa lekhnu.,"Nyatapola Mandir Bhaktapur ko paramparagat bhawan ho, jasle Nepali kala ra vastukala ko mahatwa darshauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika ma ethical values sikhna ko lagi ek karyakram ko naam ra usko laabh lekhnu.,"Moral Science Workshop ek karyakram ho, jasle balbalika ma ramro charitra ko nirman garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parvat ma ek himal ko naam ra tyo ko tourism ma yogdan lekhnu.,"Annapurna Himal Nepali parvat ko prasiddha himal ho, jun trekking tourism ko mukhya ghatak ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gramin kshetra ma upalabdha ek awashyak sewa ra tyo ko laabh lekhnu.,"Telemedicine Nepali gramin kshetra ma upalabdha ek sewa ho, junle durgamit thau ma swasthya suvidha dina madad garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma prachalit ek prasiddha rang ra usko pratik ko bare lekhnu.,"Lal rang Nepali sanskriti ma prasiddha ho, jun shakti, prem ra utsav ko pratik ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali nadi ko ek naam ra tyo ko upayog lekhnu.,"Koshi Nadi Nepali ko ek mukhya nadi ho, jun jalbidyut, kheti, ra sinchai ma upayogi chha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parva ma ek prasiddha mithai ra tyo ko mahattwa lekhnu.,"Laddu Nepali parva ma prasiddha mithai ho, jun subha abasar ma mitrata ra khushi badhauna prayog huncha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok kala ma ek prasiddha kala ra usko mahatwa lekhnu.,"Mithila Kala prasiddha lok kala ho, jun Nepali samudaya ko pehchaan ra sanskritik pradarshan ko madhyam ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samaj ma ek samajik sudhar ko udaharan ra tyo ko prabhav lekhnu.,"Chhaupadi pratha ko samapti ek samajik sudhar ho, jasle mahila swasthya ra adhikar ko samrakshan garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parvat ma trekking ka lagi ek jaruri sujhaw lekhnu.,"Ramro boot, warm kapada, ra pani puriyera lejancha trekking ko lagi jaruri ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali balbalika haru ko lagi ek ramailo khel ko naam ra tyo khel ko mahatwa lekhnu.,"Ghato Bhato balbalika ko ramailo khel ho, junle teamwork ra strategy ko sikai dincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali dharmik puja ma sammilit ek pramukh samagri ra usko upayog lekhnu.,"Tika Nepali dharmik puja ma mukhya samagri ho, jun asirbad ra pavitrata ko pratik ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma ek prasiddha lokgeet ra usko mahatwa lekhnu.,"Resham Firiri prasiddha lokgeet ho, jun Nepali parvatiya jeevan ra prem ko chhabi pradarshan garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali janata ma shikshya ko mahatwa bare ek sandesh lekhnu.,"Shikshya jeevan ko aadhar ho; yo pragati, samriddhi ra samajik sudhar ko marg ho."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali mahila haru ko udhaharansil yogdan ra tyo yogdan ko prabhav lekhnu.,"Pasang Lhamu Sherpa ko yogdan Nepali mahila ko sahas ra samarthya ko pratik ho, junle parvatiya paryatan ko prachaar garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samaj ma ek dharmik gramin karyakram ra tyo karyakram ko mahatwa lekhnu.,"Deusi-Bhailo ek dharmik gramin karyakram ho, jun Tihar ma mitrata ra samuhik anand ko roop ma manaiincha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali itihas ko ek pramukh yuddha ra tyo yuddha ko parinam lekhnu.,"Anglo-Nepal Yuddha ek pramukh itihasik yuddha ho, junle Sugauli Sandhi ko janma diyeko thiyo."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gramin jeevan ko ek udaharan ra usma sammilit samasya lekhnu.,"Nepali gramin jeevan ma jala ko kami ek samasya ho, jasle kheti ra dinacharya prabhavit garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali gaun ma ek pramukh samajik anushasan ra tyo ko prabhav lekhnu.,"Pani ko upayog ko niyam Nepali gaun ma samajik anushasan ko ek pramukh udaharan ho, jun le jal ko durupyog rokcha ra sabai ko sukhad jeevan ko samarthan garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali sanskriti ma ek prasiddha geet ra usko mahatwa lekhnu.,"Sambodhan geet Nepali sanskriti ko ek prasiddha geet ho, junle sambodhan ra samman ko mahatwa darshauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali itihas ko ek mahattwapurna ghatna ra tyo ghatna ko parinam lekhnu.,"1950 ko Nepal-India Samjhauta ek mahattwapurna ghatna ho, jun le Nepal ko swatantrata ko rakshan garna madad garyo."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali parva haru ma ek prasiddha anand ra tyo ko anand ko prabhav lekhnu.,"Dashain parva Nepali parva haru ma prasiddha ho, junle janata ma samajik ekata ra anand ko bhawna jagauchha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali bhasha ma ek prasiddha word ra uska artha lekhnu.,"'Namaste' ek prasiddha Nepali sabda ho, junko artha ho 'timi lai namra abhinandan'."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali lok geet haru ko ek udaharan ra tyo ko samajik mahatwa lekhnu.,"Phool ko aankhama Nepali lok geet ho, jun le manav sambandha ra prem ko mahatwa ko prashansha garcha."
open_qa,"Talako instruction follow garera user le gareko question ko Roman Nepali Language ma answer vana

","User le gareko question lai, answer deu.
",,Nepali samaj ma ek samajik karyakram ra tyo karyakram ko mahatwa lekhnu.,"Blood donation camp ek samajik karyakram ho, jasle samajik badhai ra manav seva ko prachaar garcha."
